business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
BAMBU,https://www.yelp.com/adredir?ad_business_id=dnhEMFIYnkF0ke5oWv9hMg&campaign_id=PBpHYCOGclx6R7rvDMeV0g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbambu-new-york&request_id=20891742a050f3f4&signature=3bd0b2a3050f2c55739beb70666f4c0d1e43a43b65d5ef14f1ce5430e29ebe93&slot=0,(347) 948-8892,124B Hester St,4.5,56,"Coffee & Tea, Juice Bars & Smoothies, Bubble Tea",Chinatown,
Bar Dough,https://www.yelp.com/adredir?ad_business_id=QR7eMOsOXxGg26xx4wQUOw&campaign_id=LKc6PQh-B3no1tmvEaT9Vg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbar-dough-new-york&request_id=20891742a050f3f4&signature=2d58d61ee79ff6d1d9afe51a4a3cef692e4ac965e0a8ca2d9669f3f743961e5c&slot=1,(917) 262-0543,350 W 46th St,4.5,35,"Sports Bars, American (New)",Midtown West,
Trattoria Trecolori,https://www.yelp.com/biz/trattoria-trecolori-new-york,(212) 997-4540,254 West 47th St,4,2353,$$Italian,Theater District,71
The Meatball Shop,https://www.yelp.com/biz/the-meatball-shop-new-york-4,(212) 257-4363,200 9th Ave,4,885,"$$Italian, Salad, American (Traditional)",Chelsea,72
OCabanon,https://www.yelp.com/biz/ocabanon-new-york,(646) 669-7879,245 W 29th St,4,430,"$$French, Wine Bars, Tapas Bars",Chelsea,73
Hill Country Barbecue Market,https://www.yelp.com/biz/hill-country-barbecue-market-new-york,(212) 255-4544,30 W 26th St,3.5,2180,"$$Barbeque, Southern, Bars",Flatiron,74
The Kati Roll Company,https://www.yelp.com/biz/the-kati-roll-company-new-york-5,(212) 730-4280,49 W 39th St,3.5,1535,"$Indian, Halal",Midtown West,75
OBAO,https://www.yelp.com/biz/obao-new-york-3,(212) 245-8880,647 9th Ave,4,2631,"$$Vietnamese, Thai, Asian Fusion",Midtown West,76
Waldy’s Wood Fired Pizza & Penne,https://www.yelp.com/biz/waldys-wood-fired-pizza-and-penne-new-york-5,(212) 213-5042,800 6th Ave,4,820,"$Pizza, Italian",Flatiron,77
Billy’s Bakery,https://www.yelp.com/biz/billys-bakery-new-york,(212) 647-9956,184 9th Ave,3.5,1238,"$$Bakeries, Cupcakes, Breakfast & Brunch",Chelsea,78
Buena Vista Restaurant & Bar,https://www.yelp.com/biz/buena-vista-restaurant-and-bar-new-york,(212) 388-5040,536 9th Ave,4.5,201,"$$Latin American, Seafood, American (New)",Midtown West,79
Her Name Is Han,https://www.yelp.com/biz/her-name-is-han-new-york-3,(212) 779-9990,17 E 31st St,4,1248,"$$Korean, Breakfast & Brunch, Cocktail Bars",Midtown East,80
Gu Japanese Fusion Sushi & Bar,https://www.yelp.com/adredir?ad_business_id=kCpKwCW49k3ImuI5cK6LSw&campaign_id=r3rfzyp0uGH8_ur-sGrtug&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgu-japanese-fusion-sushi-and-bar-new-york&request_id=20891742a050f3f4&signature=e860b1b0376da2198f0f3592910bc8b35c728126d27e942030f3d7d99e29224a&slot=0,(212) 752-1142,155 E 52nd St,4,170,"Sushi Bars, Bars, Japanese",Midtown East,
Starbucks,https://www.yelp.com/adredir?ad_business_id=tgRdyqhFsfmAxVHLEbp0Hg&campaign_id=gZzwwzHb-6ob0JnZyYGs6g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-new-york-586&request_id=5e83fba6081cf51e&signature=b11f632beec1db2650e5396b41526a5ddf927822204e23c5a8f566f39c1c29fe&slot=0,(917) 576-1959,330 West 34th St,4.5,2,"Breakfast & Brunch, Coffee & Tea",Chelsea,
Lazy Sundaes - Lower East Side,https://www.yelp.com/adredir?ad_business_id=3aypSFXLfkAL4dhHVFobKg&campaign_id=w447yWFPtYLGxBscrm-8HQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flazy-sundaes-lower-east-side-new-york&request_id=5e83fba6081cf51e&signature=ff8c3b30392dbb276e86bf6a388d6b469318afdb7ee575965a56fb202e8e96e5&slot=1,Lower East Side,23 Clinton St,4.5,6,"Shaved Ice, Bubble Tea, Desserts",,
Il Punto Ristorante,https://www.yelp.com/biz/il-punto-ristorante-new-york-2,(212) 244-0088,507 9th Ave,4,355,"$$$Italian, Wine Bars, Gluten-Free",Midtown West,81
City Cakes,https://www.yelp.com/biz/city-cakes-new-york,(646) 688-2286,251 W 18th St,4.5,708,"$$Desserts, Bakeries, Custom Cakes",Chelsea,82
Frisson Espresso,https://www.yelp.com/biz/frisson-espresso-new-york,(646) 850-3928,326 W 47th St,4.5,711,"$Coffee & Tea, Cafes",Midtown West,83
Frames Bowling Lounge,https://www.yelp.com/biz/frames-bowling-lounge-new-york,(212) 268-6909,550 9th Ave,4,864,"$$Bowling, Lounges, Karaoke",Midtown West,84
Dafni Greek Taverna,https://www.yelp.com/biz/dafni-greek-taverna-new-york,(212) 315-1010,325 West 42nd St,4,946,"$$Greek, Wine Bars",Midtown West,85
Old Country Coffee,https://www.yelp.com/biz/old-country-coffee-new-york,(646) 861-2171,455 W 34th St,4.5,214,"$Coffee & Tea, Bagels, Sandwiches",Chelsea,86
VLife,https://www.yelp.com/biz/vlife-new-york-2,(212) 760-1900,348 7th Ave,4,358,"$$Vegan, Vegetarian, Juice Bars & Smoothies",Chelsea,87
Lions & Tigers & Squares Detroit Pizza,https://www.yelp.com/biz/lions-and-tigers-and-squares-detroit-pizza-new-york,(917) 261-6772,268 W 23rd St,4,452,$Pizza,Chelsea,88
India Kitchen,https://www.yelp.com/biz/india-kitchen-new-york,(212) 244-6342,493 9th Ave,4,304,$$Indian,Midtown West,89
Boqueria West 40th St,https://www.yelp.com/biz/boqueria-west-40th-st-new-york,(212) 255-6047,260 W 40th St,4,424,"$$Tapas/Small Plates, Spanish, Tapas Bars",Midtown West,90
Nespresso Boutique at Macy’s,https://www.yelp.com/adredir?ad_business_id=jhuueCartwhFmYXq0qYRWw&campaign_id=436cpMjQt-Fs-6hAm-Z4EA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-at-macys-new-york&request_id=5e83fba6081cf51e&signature=089eb81be39a5d72b1731db3658034757f49f5a58402477e073c091a1c0aa2a9&slot=0,(800) 562-1465,151 W 34th St,3.5,37,"Cafes, Coffee Roasteries, Coffee & Tea",Midtown West,
Medi Winebar & Restaurant,https://www.yelp.com/adredir?ad_business_id=n7LwEbf0zsMapAcUtyyeVA&campaign_id=zYGCDpXdI7IruEB2DK6XeQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedi-winebar-and-restaurant-new-york&request_id=d8c35ec628a0ffb9&signature=1627e4583c7eaceaa3fcc6c1ce7312f5d68706f457bbb08abed15c7a916da75b&slot=0,(212) 586-1201,811 9th Ave,3.5,409,"Tapas/Small Plates, Mediterranean, Wine Bars",Theater District,
Starbucks,https://www.yelp.com/adredir?ad_business_id=gMkHpBM00f_qxZ8TKYcVqQ&campaign_id=CA_9NwLdmJWd3bZku1VQGA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-new-york-573&request_id=d8c35ec628a0ffb9&signature=eff484e166f26dcb0e9dba5bb84d35e458644c1fcbf607151d91721b8fa66c7e&slot=1,(646) 477-8909,Pennsylvania Station,,Breakfast & Brunch,,Midtown West,
Abiko Curry,https://www.yelp.com/biz/abiko-curry-new-york-2,(212) 695-0888,2 W 32nd St,4,812,"$$Japanese Curry, Noodles, Beer Bar",Koreatown,91
Excellent Dumpling House,https://www.yelp.com/biz/excellent-dumpling-house-new-york-3,(212) 989-8885,165 W 23rd St,4,639,"$$Dim Sum, Shanghainese",Chelsea,92
Gallow Green,https://www.yelp.com/biz/gallow-green-new-york,(212) 564-1662,542 W 27th St,3.5,818,"$$$Cocktail Bars, American (New), Breakfast & Brunch",Chelsea,93
&pizza - NoMad,https://www.yelp.com/biz/and-pizza-nomad-new-york-2,(202) 558-7549,15 W 28th St,4.5,444,"$$Pizza, Vegan, Vegetarian",Flatiron,94
Thai Select,https://www.yelp.com/biz/thai-select-new-york,(212) 695-9920,472 9th Ave,3.5,602,$$Thai,Midtown West,95
Krispy Kreme,https://www.yelp.com/biz/krispy-kreme-new-york-4,(212) 695-0428,2 Penn Plz,4,281,"$Donuts, Coffee & Tea",Midtown West,96
Little Pie Company,https://www.yelp.com/biz/little-pie-company-new-york,(877) 872-7437,424 W 43rd St,4,708,"$$Bakeries, Desserts",Midtown West,97
Ai Fiori,https://www.yelp.com/biz/ai-fiori-new-york,(212) 613-8660,400 5th Ave,4,1262,"$$$$Italian, French, Cocktail Bars",Midtown West,98
Madman Espresso,https://www.yelp.com/biz/madman-espresso-new-york-4,(212) 564-7505,234 W 35th St,4,274,"$$Coffee & Tea, Bakeries",Midtown West,99
L’ADRESSE,https://www.yelp.com/biz/l-adresse-new-york,(212) 221-2510,1065 Ave Of The Americas,4,642,"$$American (New), Breakfast & Brunch, Desserts",Theater District,100
Fusion HK Bar and Grill,https://www.yelp.com/adredir?ad_business_id=qGpDDZKwlkuJNL-OurWivw&campaign_id=kL1pJnwofJgh6KhzVWkebw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffusion-hk-bar-and-grill-new-york-2&request_id=d8c35ec628a0ffb9&signature=32f491e352e07052b131d0c375996908aa540e5c28d4d9bfa627ed82803b5145&slot=0,(212) 956-0185,688 10th Ave,4,143,"Bars, Mexican, Peruvian",Hell's Kitchen,
Mason Jar NYC,https://www.yelp.com/adredir?ad_business_id=qjzkDnjT2sIa_8-uYaMYoA&campaign_id=g7B3t9n5gNQFTLBAVx1EEg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmason-jar-nyc-new-york&request_id=4cf933d03e79e45e&signature=f66831f0520987a3af28d2db740355bc166bf6d2ede1130bed450f2598a86b8d&slot=0,(212) 213-3587,43 E 30th St,3.5,432,"American (Traditional), Bars",Midtown East,
Starbucks,https://www.yelp.com/adredir?ad_business_id=tgRdyqhFsfmAxVHLEbp0Hg&campaign_id=rnbKB-MZ7WGt21byEQg78A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-new-york-586&request_id=4cf933d03e79e45e&signature=328f8135ac48874a61c03ab1e3393a3472afe0506738391e573e0ad7bb5c7710&slot=1,-3451,330 West 34th St,4.5,2,"Breakfast & Brunch, Coffee & Tea",Chelsea,
Shorty’s,https://www.yelp.com/biz/shortys-new-york,(212) 967-3055,576 9th Ave,4,696,"$$Bars, Cheesesteaks, Salad",Midtown West,101
Ovest Pizzoteca by Luzzo’s,https://www.yelp.com/biz/ovest-pizzoteca-by-luzzos-new-york,(212) 967-4392,513 W 27th St,4,535,"$$Pizza, Italian, Cocktail Bars",Chelsea,102
Pennsylvania 6 NYC,https://www.yelp.com/biz/pennsylvania-6-nyc-new-york,(212) 727-3666,132 W 31st St,4,506,"$$American (New), Breakfast & Brunch, Gluten-Free",Midtown West,103
The Lobster Place,https://www.yelp.com/biz/the-lobster-place-new-york-2,(212) 255-5672,75 9th Ave,4,1326,"$$Seafood Markets, Seafood",Meatpacking District,104
Osamil,https://www.yelp.com/biz/osamil-new-york,(212) 300-4713,5 West 31st St,4.5,430,"$$Korean, Gastropubs, Tapas/Small Plates",Koreatown,105
Juicology Kitchen,https://www.yelp.com/biz/juicology-kitchen-new-york,(646) 484-6550,115 West 30th St,4.5,246,"$$Salad, Juice Bars & Smoothies, Sandwiches",Midtown West,106
Death Ave,https://www.yelp.com/biz/death-ave-new-york-5,(212) 695-8080,315 10th Ave,4,589,"$$Greek, American (New), Gastropubs",Chelsea,107
Angelina Bakery,https://www.yelp.com/biz/angelina-bakery-new-york,(212) 687-7100,575 8th Ave,4.5,193,"$$Bakeries, Desserts, Donuts",Midtown West,108
Stout NYC,https://www.yelp.com/biz/stout-nyc-new-york,(212) 629-6191,133 W 33rd St,3.5,941,"$$Irish, Sports Bars",Midtown West,109
Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-new-york-6,(212) 704-9920,1000 Avenue Of The Americas,4,584,$Fast Food,Midtown West,110
Lazy Sundaes - Lower East Side,https://www.yelp.com/adredir?ad_business_id=3aypSFXLfkAL4dhHVFobKg&campaign_id=w447yWFPtYLGxBscrm-8HQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flazy-sundaes-lower-east-side-new-york&request_id=4cf933d03e79e45e&signature=169874fc15d2d85c5cb9960286a68463d13278705b5ec6d2c3469354b308025d&slot=0,Lower East Side,23 Clinton St,4.5,6,"Bubble Tea, Desserts, Shaved Ice",,
Nespresso Boutique at Macy’s,https://www.yelp.com/adredir?ad_business_id=jhuueCartwhFmYXq0qYRWw&campaign_id=436cpMjQt-Fs-6hAm-Z4EA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-at-macys-new-york&request_id=782232659188b46b&signature=9137bd340019fdc98898fe8d0e5246d3ec4c099aafe3ea8d8481ecaae9b23f35&slot=0,(800) 562-1465,151 W 34th St,3.5,37,"Coffee & Tea, Cafes, Coffee Roasteries",Midtown West,
Blue Bottle Coffee,https://www.yelp.com/adredir?ad_business_id=8IcowtkuaPf3ZoXIGiNvqg&campaign_id=9WpCmbOcNGzh0ZheWqJnxA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblue-bottle-coffee-new-york-11&request_id=782232659188b46b&signature=6ccae0787ac3e85d0be640a1da440a2c271f04808600dfd3e6cde4df36f5a150&slot=1,(510) 653-3394,150 Greenwich St,4.5,106,Coffee & Tea,Financial District,
Miss KOREA BBQ,https://www.yelp.com/biz/miss-korea-bbq-new-york,(212) 594-4963,10 W 32nd St,3.5,1802,"$$Korean, Barbeque",Koreatown,111
Pocha 32,https://www.yelp.com/biz/pocha-32-new-york,(212) 279-1876,15 W 32nd St,3.5,1499,"$$Korean, Barbeque, Noodles",Koreatown,112
Kobeyaki,https://www.yelp.com/biz/kobeyaki-new-york-2,(212) 242-5500,293 7th Ave,4,540,"$$Japanese, Sushi Bars, Burgers",Chelsea,113
Yoon Haeundae Galbi,https://www.yelp.com/biz/yoon-haeundae-galbi-new-york-2,(212) 244-5345,8 W 36th St,4.5,465,"$$$Korean, Barbeque, Steakhouses",Midtown West,114
Oscar Wilde,https://www.yelp.com/biz/oscar-wilde-new-york-2,(212) 213-3066,45 W 27th St,4,694,"$$Cocktail Bars, American (New), Gastropubs",Flatiron,115
The Picnic Basket,https://www.yelp.com/biz/the-picnic-basket-new-york,(212) 382-2627,65 W 37th St,4,445,"$$Cafes, Sandwiches, Breakfast & Brunch",Midtown West,116
The Breslin,https://www.yelp.com/biz/the-breslin-new-york-5,(212) 679-1939,16 W 29th St,3.5,1576,$$$Gastropubs,Flatiron,117
5 Napkin Burger Hell’s Kitchen,https://www.yelp.com/biz/5-napkin-burger-new-york,(212) 757-2277,630 9th Ave,3.5,2085,$$Burgers,Midtown West,118
Dim Sum Palace,https://www.yelp.com/biz/dim-sum-palace-new-york-8,(646) 861-1910,334 W 46th St,4,1279,"$$Dim Sum, Cantonese",Midtown West,119
Ramini Espresso Bar & Cafe,https://www.yelp.com/biz/ramini-espresso-bar-and-cafe-new-york,(917) 704-4679,265 W 37th St,4.5,176,"$Coffee & Tea, Cafes",Midtown West,120
Kissaki Sushi,https://www.yelp.com/adredir?ad_business_id=K84FS4X-Hj2Xt_uUCjwNIA&campaign_id=SMRSuzZ_UKCadXBZQoXW3w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkissaki-sushi-new-york&request_id=782232659188b46b&signature=53701548223080f8e1eea795c0271605fb534a1f95ed21be07466b93cfdad1ad&slot=0,Upper West Side,286 Columbus Ave,4.5,22,"Desserts, Sushi Bars, Japanese",,
Dr Smood - Broadway Organic Cafe,https://www.yelp.com/adredir?ad_business_id=qvwJSGnJBD4_vWCWHgWHmA&campaign_id=Us47kkgdSft27y8CaE9BAg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdr-smood-broadway-organic-cafe-new-york&request_id=90b73f4b4078fd2a&signature=fdabd71ecf5c77d860e705cadfcada47f437a9b67dde7bcff3cb2bad49f1c4dd&slot=0,(646) 713-1380,1151 Broadway,4,161,"Juice Bars & Smoothies, Cafes, Coffee & Tea",Flatiron,
Bombay Sandwich Co.,https://www.yelp.com/adredir?ad_business_id=hKKDfUPcDX_c-RCWBMOr1w&campaign_id=pTYQ9GiV3jcZgpsczsTfkw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbombay-sandwich-co-new-york-40&request_id=90b73f4b4078fd2a&signature=e81af8c51368214e030c9a3fab4c4c7eff5cc642588ebc84f7ce7d37051f699d&slot=1,(646) 781-9756,48 W 27th St,4,410,"Indian, Coffee & Tea, Sandwiches",Flatiron,
Gaonnuri,https://www.yelp.com/biz/gaonnuri-new-york-3,(212) 971-9045,1250 Broadway,3.5,819,"$$$Korean, Barbeque, Cocktail Bars",Koreatown,121
Patzeria Perfect Pizza,https://www.yelp.com/biz/patzeria-perfect-pizza-new-york,(212) 575-7646,231 W 46th St,4,1611,"$Pizza, Italian, Breakfast & Brunch",Theater District,122
HanGawi,https://www.yelp.com/biz/hangawi-new-york,(212) 213-0077,12 E 32nd St,4,1176,"$$$Vegetarian, Korean, Vegan",Midtown East,123
Tír na Nóg,https://www.yelp.com/biz/t%C3%ADr-na-n%C3%B3g-new-york-12,(212) 760-0072,315 W 39th St,4,379,"$$American (New), Irish Pub, Venues & Event Spaces",Midtown West,124
Momoya,https://www.yelp.com/biz/momoya-new-york,(212) 989-4466,185 7th Ave,4,665,"$$Sushi Bars, Japanese, Salad",Chelsea,125
Burger & Lobster - Bryant Park,https://www.yelp.com/biz/burger-and-lobster-bryant-park-new-york-2,(917) 565-9044,132 W 43rd St,4,1019,"$$Seafood, Burgers",Theater District,126
Marseille,https://www.yelp.com/biz/marseille-new-york,(212) 333-2323,630 9th Ave,4,911,"$$$French, Mediterranean, Brasseries",Midtown West,127
Samwon Garden Korean BBQ,https://www.yelp.com/biz/samwon-garden-korean-bbq-new-york,(212) 695-3131,37 W 32nd St,4,469,"$$$Korean, Barbeque",Koreatown,128
Pepe Giallo,https://www.yelp.com/biz/pepe-giallo-new-york,(212) 242-6055,195 10th Ave,4,657,$$Italian,Chelsea,129
Aureole at Home,https://www.yelp.com/biz/aureole-at-home-new-york,(212) 319-1660,135 W 42nd St,4,895,$$$American (New),Theater District,130
The Bean,https://www.yelp.com/adredir?ad_business_id=fdhEVBnpcKCKzUvEfgDQ0g&campaign_id=RSdGURY2YLiCPADRfQ309Q&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bean-new-york-15&request_id=90b73f4b4078fd2a&signature=d4ed0e80f514016cee36d0bf304b8e55654a4675408bd6f926f68453f7125549&slot=0,(646) 781-9620,771 Broadway,3.5,11,"Juice Bars & Smoothies, Coffee & Tea, Sandwiches",Greenwich Village,
Ess-a-Bagel,https://www.yelp.com/adredir?ad_business_id=c3eMI4_o4dPDDhPV_ibBYQ&campaign_id=Kn1Ov2sINk0QCX3Q7aahUg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fess-a-bagel-new-york&request_id=c21df4801f1f8691&signature=1eb5143a7c4cd5775957ee92bb5c5ca8df96fb214e9e4384fe6a1a149655537b&slot=0,(212) 980-1010,831 3rd Ave,4,3661,"Bagels, Bakeries, Delis",Midtown East,
Bocca Cucina and Bar,https://www.yelp.com/adredir?ad_business_id=vFsjObMTImsnM_DzVo4N3g&campaign_id=uVpRN16_4uzWHVQ5qxHQXQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbocca-cucina-and-bar-new-york-2&request_id=c21df4801f1f8691&signature=0804882128ad80f65fa3c53ba8bc45c2a73c43dc7644ec8db085b0d68f0a233a&slot=1,(212) 387-1200,39 E 19th St,4,383,"Desserts, Italian, Cocktail Bars",Flatiron,
Havana Central,https://www.yelp.com/biz/havana-central-new-york-6,(929) 314-1741,151 W 46th St,4,2340,"$$Cuban, Latin American",Theater District,131
Food Gallery 32,https://www.yelp.com/biz/food-gallery-32-new-york,(212) 967-1678,11 W 32nd St,4,829,$Food Court,Koreatown,132
Bunn,https://www.yelp.com/biz/bunn-new-york,,,,,,,
Sweet Churros,https://www.yelp.com/Sweet%20Churros,,,,,,,
Snax Spot,https://www.yelp.com/biz/snax-spot-new-york,(917) 475-1516,534 9th Ave,4.5,209,"$$Burgers, Fast Food",Midtown West,133
Los Mariscos,https://www.yelp.com/biz/los-mariscos-new-york,(212) 920-4986,409 W 15th St,4.5,608,"$Seafood, Tacos",Meatpacking District,134
Hold Fast Kitchen and Spirits,https://www.yelp.com/biz/hold-fast-kitchen-and-spirits-new-york,(917) 261-6691,364 W 46th St,5,359,"$$Cocktail Bars, Tapas/Small Plates",Midtown West,135
The Smith,https://www.yelp.com/biz/the-smith-new-york-7,(212) 685-4500,1150 Broadway,4,1013,"$$American (New), Breakfast & Brunch, Cocktail Bars",Flatiron,136
Chirp,https://www.yelp.com/biz/chirp-new-york-3,(646) 858-1788,369 W 34th St,4.5,120,"$$Peruvian, Latin American, Fast Food",Midtown West,137
New Wonjo Restaurant,https://www.yelp.com/biz/new-wonjo-restaurant-new-york,(212) 695-5815,23 W 32nd St,3.5,1362,"$$Korean, Barbeque, Noodles",Koreatown,138
Blue Maiz,https://www.yelp.com/biz/blue-maiz-new-york,(212) 704-2106,606 8th Ave,4.5,248,$Mexican,Midtown West,139
Very Fresh Noodles,https://www.yelp.com/biz/very-fresh-noodles-new-york,(312) 965-5213,409 W 15th St,4.5,1018,"$$Taiwanese, Chinese, Noodles",Meatpacking District,140
Nespresso Boutique at Macy’s,https://www.yelp.com/adredir?ad_business_id=jhuueCartwhFmYXq0qYRWw&campaign_id=436cpMjQt-Fs-6hAm-Z4EA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-at-macys-new-york&request_id=c21df4801f1f8691&signature=b245e8b2b9a6649e8e704f505dc088b61889842851532fab20c7ea426a177994&slot=0,(800) 562-1465,151 W 34th St,3.5,37,"Cafes, Coffee Roasteries, Coffee & Tea",Midtown West,
Blue Seafood Bar,https://www.yelp.com/adredir?ad_business_id=AfiSqDmx7Q3qLLgAvhHSRQ&campaign_id=PAT9zURbDA_xADzbKGglyg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblue-seafood-bar-new-york&request_id=11caf9ea0ca89f03&signature=cb850b4bd8bf72222e5d44030204828bf76ca4562ff8a0795a87daeb3d30ee3d&slot=0,(212) 757-7511,856 Ninth Ave,4,153,"Cocktail Bars, Mediterranean, Seafood",Hell's Kitchen,
Zoe Restaurant Bar & Lounge,https://www.yelp.com/adredir?ad_business_id=S85UgKrCsTFdXaly3jNJWw&campaign_id=sa6n775w4gtqRJayH8LI6A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzoe-restaurant-and-lounge-new-york&request_id=11caf9ea0ca89f03&signature=1e6af6c33e01f985aa4bdea07c77fa0f94dc2d4c51beb8c6f742c5a4ed45fea2&slot=1,(917) 265-8730,1559 Nicholas Ave,3.5,22,"Bars, Italian, Caribbean",Washington Heights,
