business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Bacio Pizzeria,https://www.yelp.com/biz/bacio-pizzeria-washington,(202) 232-2246,81 Seaton Pl NW,4.5,295,"$$Pizza, Italian, Ice Cream & Frozen Yogurt",Bloomingdale,73
Espita,https://www.yelp.com/biz/espita-washington-2,(202) 621-9695,1250 9th St NW,4,561,"$$Mexican, Latin American",Shaw,74
Farmbird,https://www.yelp.com/biz/farmbird-washington,(202) 506-6778,625A H St NE,5,604,"$$Chicken Shop, American (New), American (Traditional)",H Street Corridor/Atlas District/Near Northeast,75
DCity Smokehouse,https://www.yelp.com/biz/dcity-smokehouse-washington-4,(202) 733-1919,203 Florida Ave NW,4,407,"$$Barbeque, Smokehouse, Chicken Wings",,76
Oyamel,https://www.yelp.com/biz/oyamel-washington-2,(202) 628-1005,401 7th St NW,3.5,2768,"$$Mexican, Tapas Bars",Penn Quarter,77
Luke’s Lobster Penn Quarter,https://www.yelp.com/biz/lukes-lobster-penn-quarter-washington,(202) 347-3355,624 E St NW,4,1383,$$Seafood,Penn Quarter,78
CAVA,https://www.yelp.com/biz/cava-washington-3,(202) 719-0111,707 H St NW,4.5,348,"$$Mediterranean, Salad",Chinatown,79
Pitango Gelato,https://www.yelp.com/biz/pitango-gelato-washington-2,(202) 885-9607,413 7th St NW,4.5,880,"$$Coffee & Tea, Ice Cream & Frozen Yogurt, Gelato",Penn Quarter,80
Nespresso Boutique,https://www.yelp.com/adredir?ad_business_id=YTTaKQTnIvwjdxyx_qXPjQ&campaign_id=15gk2vYqJyl0Olh2DCmIyA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-arlington&request_id=6d7190bcee994fbf&signature=d266f34fbf712d96b56e29853264574383bafff335fb14da533181bb2a91e88b&slot=0,(800) 562-1465,100 S Hayes St,4,26,"Coffee & Tea, Coffee Roasteries, Cafes",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=Nvp2TsZs7LarDZy8LYlkkQ&campaign_id=Ic48Q7ABV-1MZGUsNldr9A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-109&request_id=a1c7109203d3fa46&signature=ac5417f9557e55dae808439c5348ab8e5a2d851c7468ebc7df3f0a54de5d9d0e&slot=0,-5139,2225 Georgia Ave NW,3,24,"Breakfast & Brunch, Coffee & Tea",,
1015 Bar and Lounge,https://www.yelp.com/adredir?ad_business_id=5kzW7kbQ2pjrm1sNBmxZkg&campaign_id=QHYKyLzZOVQR7YNRy3jn3Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F1015-bar-and-lounge-washington&request_id=a1c7109203d3fa46&signature=6f7ecc97cd98a6f77f6b2210ae95e9dac4460c657ac3e873d165489fb59ce8fe&slot=1,(202) 347-5101,1015 1/2 7th St NW,3.5,21,"Lounges, Hookah Bars",,
NuVegan Café,https://www.yelp.com/biz/nuvegan-caf%C3%A9-washington-2,(202) 232-1700,2928 Georgia Ave NW,4.5,1157,"$$Soul Food, Breakfast & Brunch",Park View,81
Habesha Market and Carry-out,https://www.yelp.com/biz/habesha-market-and-carry-out-washington,(202) 232-1919,1919 9th St NW,4.5,266,"$Ethiopian, American (Traditional)",Shaw,82
Cuba Libre Restaurant & Rum Bar,https://www.yelp.com/biz/cuba-libre-restaurant-and-rum-bar-washington-2,(202) 408-1600,801 9th St NW,3.5,1640,"$$Cuban, Caribbean, Music Venues",,83
The Hamilton,https://www.yelp.com/biz/the-hamilton-washington,(202) 787-1000,600 14th St NW,4,2535,"$$Seafood, American (New), Music Venues",,84
The Smith,https://www.yelp.com/biz/the-smith-washington-2,(202) 868-4900,901 F St NW,4,935,"$$American (New), Breakfast & Brunch, Cocktail Bars",Penn Quarter,85
Supra,https://www.yelp.com/biz/supra-washington-2,(202) 789-1205,1205 11th St NW,4,450,"$$Bars, Georgian",Shaw,86
Barmini By José Andrés,https://www.yelp.com/biz/barmini-by-jos%C3%A9-andr%C3%A9s-washington-4,(202) 393-4451,501 9th St NW,4.5,418,"$$$American (New), Cocktail Bars",Penn Quarter,87
Indigo,https://www.yelp.com/biz/indigo-washington-3,(202) 544-4777,243 K St NE,4.5,867,$$Indian,H Street Corridor/Atlas District/Near Northeast,88
The Passenger,https://www.yelp.com/biz/the-passenger-washington,(202) 853-3588,1539 7th St NW,4,407,"$$Bars, American (New)",Shaw,89
Clyde’s of Gallery Place,https://www.yelp.com/biz/clydes-of-gallery-place-washington-5,(202) 349-3700,Located in Gallery Place,3.5,1320,"$$American (Traditional), Bars, Seafood",Located in Gallery Place,90
Panera Bread,https://www.yelp.com/adredir?ad_business_id=nhKslAkhkgCqqYF4lAm6PQ&campaign_id=UqKCSepFly-xjHamEWs4kg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpanera-bread-washington-13&request_id=a1c7109203d3fa46&signature=e689f7530ac2c610911daafc8697382c3a8dbabd33bcf736158e01c6bb12942a&slot=0,-6522,601 13th St NW,,Soup,,,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=7cce1675a94554f5&signature=cfd3a5a684fc31e076deabdbfbcb5308cb60c19200c4569da5d0195d38941cdd&slot=0,-10810,1851 Ritchie Station Ct,,Sports Bars,,,
Maya Bistro,https://www.yelp.com/adredir?ad_business_id=634vdaCiJ2GZ7xDss-WN1g&campaign_id=2_IYrOD8Azjgk9AeCodRaw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmaya-bistro-arlington&request_id=7cce1675a94554f5&signature=8ad4f057f862bbd4ec7d4d3bebaa64e1320da78359e52e51398567a1196cc871&slot=1,(703) 533-7800,5649 Lee Hwy,4.5,101,"Turkish, Mediterranean",,
Logan Tavern,https://www.yelp.com/biz/logan-tavern-washington,(202) 332-3710,1423 P St NW,4,876,"$$American (New), Sports Bars, American (Traditional)",Logan Circle,91
Jaleo,https://www.yelp.com/biz/jaleo-washington-2,(202) 628-7949,480 7th St NW,3.5,1978,"$$$Spanish, Tapas Bars",Penn Quarter,92
HalfSmoke,https://www.yelp.com/biz/halfsmoke-washington,(202) 986-2079,651 Florida Ave NW,3.5,967,"$$American (New), Bars, Breakfast & Brunch",,93
Komi,https://www.yelp.com/biz/komi-washington,(202) 332-9200,1509 17th St NW,4.5,739,$$$$Greek,Dupont Circle,94
CIRCA at Chinatown,https://www.yelp.com/biz/circa-at-chinatown-washington,(202) 628-7777,781 7th St NW,4.5,279,$$American (New),Chinatown,95
The Wydown Coffee Bar,https://www.yelp.com/biz/the-wydown-coffee-bar-washington,(202) 507-8411,1924 14th St NW,4.5,367,"$$Coffee & Tea, Bakeries",U Street Corridor,96
Tabard Inn Restaurant,https://www.yelp.com/biz/tabard-inn-restaurant-washington-2,(202) 331-8528,1739 N St NW,4,1656,"$$American (Traditional), Breakfast & Brunch",Dupont Circle,97
The Pub & The People,https://www.yelp.com/biz/the-pub-and-the-people-washington,(202) 234-1800,1648 N Capitol St NW,4,277,"$$American (New), Pubs",Bloomingdale,98
Duke’s Grocery,https://www.yelp.com/biz/dukes-grocery-washington,(202) 733-5623,1513 17th St NW,4,1139,"$$Pubs, Breakfast & Brunch, Beer Bar",Dupont Circle,99
Spice 6 Modern Indian,https://www.yelp.com/biz/spice-6-modern-indian-washington,(202) 847-0508,740 6th St NW,4.5,308,$$Indian,Chinatown,100
Dog Haus Biergarten,https://www.yelp.com/adredir?ad_business_id=gyDlw-vrvBx_H8XuIWW0xg&campaign_id=QDtGZT2lVmI8AupYg5Hffg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdog-haus-biergarten-bethesda-bethesda&request_id=7cce1675a94554f5&signature=5840a793be86960f2d2037bacdab1180e9b5fd9b4c081de181c5b0ffaa9ab680&slot=0,(301) 652-4287,7904 Woodmont Ave,4.5,706,"Hot Dogs, American (Traditional), Burgers",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=Nvp2TsZs7LarDZy8LYlkkQ&campaign_id=JdRsBg6njLqh_wxgEI1TPg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-109&request_id=bc3498aa05e71b82&signature=a261ff03003db0a9c15d42e5a8404f9c2d930aa00689d1916467ac8a494049e4&slot=0,(202) 986-3952,2225 Georgia Ave NW,3,24,"Coffee & Tea, Breakfast & Brunch",,
Eddie Leonard Carryout,https://www.yelp.com/adredir?ad_business_id=q6jjBJXbXHK6rNlSi4g1hA&campaign_id=tqG_kKROR2sJpMk-L1ZzwA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feddie-leonard-carryout-washington-6&request_id=bc3498aa05e71b82&signature=f25b7097ef633eb06e0929f769ca387916b9966d2e2cb01067ebc9b6226ea427&slot=1,(202) 882-4277,3300 Georgia Ave NW,3,22,"Chinese, Seafood, Asian Fusion",Park View,
Ice Cream Jubilee,https://www.yelp.com/biz/ice-cream-jubilee-washington-4,(202) 299-9042,1407 T St NW,4.5,301,$$Ice Cream & Frozen Yogurt,U Street Corridor,101
Bresca,https://www.yelp.com/biz/bresca-washington,(202) 518-7926,1906 14th St NW,4.5,296,$$$American (New),U Street Corridor,102
Nellie’s Sports Bar,https://www.yelp.com/biz/nellies-sports-bar-washington,(202) 332-6355,900 U St NW,4,538,"$$Gay Bars, Sports Bars, American (Traditional)",,103
Oohh’s & Aahh’s,https://www.yelp.com/biz/oohhs-and-aahhs-washington,(202) 667-7142,1005 U St NW,3.5,1350,"$$Soul Food, Bars, Seafood",U Street Corridor,104
Pisco Y Nazca,https://www.yelp.com/biz/pisco-y-nazca-washington,(202) 559-3726,1823 L St NW,4.5,841,"$$Peruvian, Cocktail Bars",Downtown,105
Denson Liquor Bar,https://www.yelp.com/biz/denson-liquor-bar-washington,(202) 499-5018,600 F St NW,4.5,333,"$$Cocktail Bars, Whiskey Bars, Lounges",Penn Quarter,106
Da Hong Pao,https://www.yelp.com/biz/da-hong-pao-washington,(202) 846-7229,1409 14th St NW,4,704,"$$Cantonese, Dim Sum, Szechuan",Logan Circle,107
The Royal,https://www.yelp.com/biz/the-royal-washington-2,(202) 332-7777,501 Florida Ave NW,4,252,"$$Coffee & Tea, Latin American, Cocktail Bars",,108
District Taco,https://www.yelp.com/biz/district-taco-washington-6,(202) 347-7359,1309 F St NW,4,1603,$Mexican,,109
The Fainting Goat,https://www.yelp.com/biz/the-fainting-goat-washington,(202) 735-0344,1330 U St NW,4,697,"$$American (New), Cocktail Bars",U Street Corridor,110
Fahrenheit Asian,https://www.yelp.com/adredir?ad_business_id=1W5lv--XZhZ77yiERbyyLw&campaign_id=AUjMDcSAsgrQHTHJEoWn6A&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffahrenheit-asian-mclean&request_id=bc3498aa05e71b82&signature=bc7efd9351ccd92100c81f7635aa395706babd87b11d1a12e6e95ac56b962ef7&slot=0,(703) 646-8968,1313 Dolley Madison Blvd,3.5,396,"Chinese, Ramen, Hot Pot",,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=8b71bbef47c6752e&signature=1f1b2eddf9600d2fbb596e73cc71b943d89f0ea89abaeba091a93e2fc1dbe8a9&slot=0,-10810,1851 Ritchie Station Ct,,Arcades,,,
Shawarma Hut,https://www.yelp.com/adredir?ad_business_id=8rrijqAJZ-hK9GvnJxPWdQ&campaign_id=JpC728oMIBThMzoWuVCFjw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fshawarma-hut-washington&request_id=8b71bbef47c6752e&signature=221ba90cbeee4fabea003ba5908aa3f7f0cfdd1ea1ec3ff4a543fc2e69e5927d&slot=1,(571) 830-0096,3657 Georgia Ave NW,4,32,"Mediterranean, Halal, Pakistani",,
Sushi Taro,https://www.yelp.com/biz/sushi-taro-washington,(202) 462-8999,1503 17th St NW,4,1412,"$$$$Sushi Bars, Japanese",Dupont Circle,111
Un Je Ne Sais Quoi,https://www.yelp.com/biz/un-je-ne-sais-quoi-washington,(202) 721-0099,1361 Connecticut Ave NW,4.5,703,"$Desserts, Cafes, Bakeries",Dupont Circle,112
The Capital Grille,https://www.yelp.com/biz/the-capital-grille-washington-3,(202) 737-6200,601 Pennsylvania Ave NW,4.5,887,"$$$Steakhouses, Seafood, Wine Bars",,113
FishScale,https://www.yelp.com/biz/fishscale-washington-2,(202) 780-7886,637 Florida Ave NW,4.5,114,"$$Burgers, Seafood, Fish & Chips",,114
Lincoln,https://www.yelp.com/biz/lincoln-washington,(202) 386-9200,1110 Vermont Ave NW,3.5,1106,"$$American (New), Bars, Tapas/Small Plates",Downtown,115
BKK Cookshop,https://www.yelp.com/biz/bkk-cookshop-washington,(202) 791-0592,1700 New Jersey Ave NW,4,219,$$Thai,Shaw,116
Bub and Pop’s,https://www.yelp.com/biz/bub-and-pops-washington,(202) 457-1111,1815 M St NW,4.5,876,"$$Sandwiches, American (Traditional), Delis",Dupont Circle,117
Hazel,https://www.yelp.com/biz/hazel-washington,(202) 847-4980,808 V St NW,4,352,"$$$American (New), Mediterranean, Turkish",,118
Service Bar,https://www.yelp.com/biz/service-bar-washington,(202) 462-7232,928 U St NW,4.5,176,$$Cocktail Bars,U Street Corridor,119
Nina May,https://www.yelp.com/biz/nina-may-washington,(202) 518-3609,1337 11th St NW,4.5,126,$$$American (New),Shaw,120
Chasin’ Tails - Arlington,https://www.yelp.com/adredir?ad_business_id=zQkjrMIIZB6DQa_pK-bhSQ&campaign_id=nIjZbx2KQ3pJxMVjC6yb1g&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchasin-tails-arlington-arlington-2&request_id=8b71bbef47c6752e&signature=4d442ab7fa800e761fb4a2993732de6deb27cb499d105aa6530b8f9128afed92&slot=0,(703) 653-0982,2200 N Westmoreland St,4,1890,"Bars, Seafood, Cajun/Creole",,
Eat BRGZ,https://www.yelp.com/adredir?ad_business_id=MASNOQ-r6kKIaS2xW0Pl-g&campaign_id=Oaqyq0t8LZ3cUaR3Kj9HQQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feat-brgz-washington&request_id=fca28f09806b34e3&signature=6eecace7ebd7d5b3e22d10587756bb1f52e3ecd0a51a83899a70c9ea4d614a10&slot=0,(202) 450-5074,250 7th St SE,4,177,"Burgers, American (New)",Capitol Hill,
American Best Chicken & Waffle,https://www.yelp.com/adredir?ad_business_id=i5H4ZcW_Vu9wp-LdrQjYHg&campaign_id=6ocJb7WHFa54JAlq_uHZmg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famerican-best-chicken-and-waffle-washington&request_id=fca28f09806b34e3&signature=2c94ea9fd665b3c3fd02ed40b4f4065b281d3eb075ce0b1e16aa587a1341ae34&slot=1,(202) 560-5583,380 Eastern Ave NE,,Waffles,,,
Chicken + Whiskey,https://www.yelp.com/biz/chicken-whiskey-washington-4,(202) 667-2456,1738 14th St NW,4,444,"$$Venezuelan, Peruvian, Sandwiches",Logan Circle,121
Sakuramen,https://www.yelp.com/biz/sakuramen-washington,(202) 656-5285,2441 18th St NW,4,1603,"$$Asian Fusion, Ramen, Korean",Adams Morgan,122
Hank’s Oyster Bar - Dupont Circle,https://www.yelp.com/biz/hanks-oyster-bar-dupont-circle-washington,(202) 462-4265,1624 Q St NW,4,1305,"$$Seafood, American (New)",Dupont Circle,123
DC Noodles,https://www.yelp.com/biz/dc-noodles-washington-6,(202) 232-8424,1412 U St NW,4,640,$$Noodles,U Street Corridor,124
Agora,https://www.yelp.com/biz/agora-washington-4,(202) 332-6767,1527 17th St NW,4,1210,"$$Mediterranean, Greek, Turkish",Dupont Circle,125
The Coffee Bar,https://www.yelp.com/biz/the-coffee-bar-washington,(202) 733-1049,1201 S St NW,4,284,$Coffee & Tea,,126
Marvin,https://www.yelp.com/biz/marvin-washington,(202) 797-7171,2007 14th St NW,3.5,1108,"$$Lounges, Music Venues, Seafood",U Street Corridor,127
Ford’s Theatre,https://www.yelp.com/biz/fords-theatre-washington,(202) 347-4833,511 10th St NW,4.5,452,"Performing Arts, Landmarks & Historical Buildings, Museums",,128
Izakaya Seki,https://www.yelp.com/biz/izakaya-seki-washington,,1117 V St NW,4,416,"$$$Japanese, Noodles",,129
St. Anselm,https://www.yelp.com/biz/st-anselm-washington,(202) 864-2199,1250-1274 5th St NE,4.5,465,"$$Steakhouses, American (New), Breakfast & Brunch",,130
One Tea House,https://www.yelp.com/adredir?ad_business_id=Uwc_Zj7pk-bg9UeFKLnXLA&campaign_id=YNMvBDVE6_yCbUn5x9gjvg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fone-tea-house-falls-church&request_id=fca28f09806b34e3&signature=8c5b5dfb1e2b538225b9f5fcbef4480913286e630c63bee14ccaea3d731f763d&slot=0,(626) 466-5027,6757 Wilson Blvd,4.5,23,"Cafes, Bubble Tea, Taiwanese",,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=90ca9ddcbccbac03&signature=27dc02f9875926b0c3cfc1f737d69346e7b4b993079f609ed1048eb78b930922&slot=0,-10810,1851 Ritchie Station Ct,,Kids Activities,,,
Shawarma Hut,https://www.yelp.com/adredir?ad_business_id=8rrijqAJZ-hK9GvnJxPWdQ&campaign_id=FPeeaftcrMChPBOt5BpWJw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fshawarma-hut-washington&request_id=90ca9ddcbccbac03&signature=48ff194b76de9c9d0013ddf91a674e243b98f7976a8615c6dca81c087460b18d&slot=1,(571) 830-0096,3657 Georgia Ave NW,4,32,"Halal, Pakistani, Mediterranean",,
Central Michel Richard,https://www.yelp.com/biz/central-michel-richard-washington,(202) 626-0015,1001 Pennsylvania Ave NW,4,1268,"$$$American (New), French",,131
Hando Medo,https://www.yelp.com/biz/hando-medo-washington,(202) 450-5882,1315 14th St NW,4,313,"$$Sushi Bars, Japanese",Logan Circle,132
China Chilcano,https://www.yelp.com/biz/china-chilcano-washington,(202) 783-0941,418 7th St NW,4,1208,"$$$Peruvian, Asian Fusion",Penn Quarter,133
Morris American Bar,https://www.yelp.com/biz/morris-american-bar-washington,(833) 366-7747,1020 7th St NW,4.5,145,"$$Cocktail Bars, Speakeasies",,134
Colada Shop,https://www.yelp.com/biz/colada-shop-washington,(202) 931-4947,1405 T St NW,4,462,"$Coffee & Tea, Cuban, Cocktail Bars",U Street Corridor,135
Roy Boys,https://www.yelp.com/biz/roy-boys-washington,(202) 558-9382,2108 8th St NW,4,319,"$$Chicken Wings, Cocktail Bars, Sandwiches",,136
Fig & Olive - Washington,https://www.yelp.com/biz/fig-and-olive-washington-washington-2,(202) 559-5004,934 Palmer Aly NW,3.5,743,"$$$French, Mediterranean, Bars",,137
Slipstream,https://www.yelp.com/biz/slipstream-washington,(202) 450-2216,1333 14th St NW,4,539,"$$Coffee & Tea, Cocktail Bars",Logan Circle,138
ANXO Cidery & Pintxos Bar,https://www.yelp.com/biz/anxo-cidery-and-pintxos-bar-washington,(202) 986-3795,300 Florida Ave NW,4,251,"$$Basque, Cideries, Tapas/Small Plates",,139
Buredo,https://www.yelp.com/biz/buredo-washington-3,(202) 289-0033,825 14th St NW,4,874,"$$Sushi Bars, Asian Fusion, Fast Food",Downtown,140
Bar Boteco,https://www.yelp.com/adredir?ad_business_id=khseXDDZGcIGqAqHGrFjjA&campaign_id=mYipbOhvJquebs_ixGz24g&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbar-boteco-washington&request_id=90ca9ddcbccbac03&signature=eefd7813f3f51509a6176569056d7dc73a97bebd6825c80950a967241855c1c6&slot=0,(202) 796-8930,3251 Prospect St NW,5,8,"Bars, Brazilian, Pop-Up Restaurants",Georgetown,
Starbucks,https://www.yelp.com/adredir?ad_business_id=Nvp2TsZs7LarDZy8LYlkkQ&campaign_id=CA_9NwLdmJWd3bZku1VQGA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-109&request_id=fb21bc2029f12626&signature=d752a2792a41cc3bcf120d2d8e8775d7482cc2c9fa5a3f595afd4eaf361f9711&slot=0,(202) 986-3952,2225 Georgia Ave NW,3,24,"Coffee & Tea, Breakfast & Brunch",,
Tropical Smoothie Cafe,https://www.yelp.com/adredir?ad_business_id=XTaUYl034MJw22qOFylsdQ&campaign_id=tkwOPbR7N3KHDPH47EX4XQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftropical-smoothie-cafe-capitol-heights-2&request_id=fb21bc2029f12626&signature=ca6cc45c31207b9ac0f71bf9235fe5dae081097db533123962f02ed2680dff10&slot=1,(301) 336-1719,1703 Ritchie Station Ct,,Juice Bars & Smoothies,,,
Uncle Chip’s Cookie & Dessert Suppliers,https://www.yelp.com/biz/uncle-chips-cookie-and-dessert-suppliers-washington,(202) 999-4990,1514 N Capitol St NW,4.5,170,"$$Bakeries, Sandwiches, Gluten-Free",,141
801 Restaurant & Bar,https://www.yelp.com/biz/801-restaurant-and-bar-washington,(202) 332-0207,801 Florida Ave NW,4,343,"$$Bars, American (New), Juice Bars & Smoothies",,142
JoJo Restaurant and Bar,https://www.yelp.com/biz/jojo-restaurant-and-bar-washington,(202) 319-9350,1518 U St NW,4,722,"$$Jazz & Blues, American (New), Wine Bars",U Street Corridor,143
600 T,https://www.yelp.com/biz/600-t-washington,(757) 646-6282,600 T St NW,4.5,85,$$Cocktail Bars,Shaw,144
The Greek Spot,https://www.yelp.com/biz/the-greek-spot-washington,(202) 265-3118,2017 11th St NW,4,444,"$Greek, Sandwiches, Salad",U Street Corridor,145
Ben’s Next Door,https://www.yelp.com/biz/bens-next-door-washington,(202) 667-8880,1211 U St NW,3.5,724,"$$Bars, American (Traditional)",U Street Corridor,146
